day,month,year,site,temp_c,datetime
3,1,2014,NW Appledore,4.458611111111111,2014-01-03
3,1,2015,Baker North,5.957598379629629,2015-01-03
3,1,2015,Baker South,6.386313657407406,2015-01-03
3,1,2015,Calf Island,5.549039351851852,2015-01-03
3,1,2015,Little Brewster,5.247766203703704,2015-01-03
3,1,2015,NE Appledore,7.550827546296297,2015-01-03
3,1,2015,NW Appledore,7.755399305555556,2015-01-03
3,1,2015,SW Appledore,7.401417824074074,2015-01-03
3,1,2016,Nubble Lighthouse,7.618969907407409,2016-01-03
3,1,2017,Fort Weatherhill,6.918483796296296,2017-01-03
3,1,2017,SW Appledore,7.88225,2017-01-03
3,1,2018,Fort Weatherhill,5.339502314814815,2018-01-03
3,1,2018,Hurricane Island,3.826851851851852,2018-01-03
3,1,2019,Fort Weatherhill,7.499745370370372,2019-01-03
3,1,2019,Hurricane Island,4.626238425925926,2019-01-03
3,1,2019,Pemaquid,4.654293981481482,2019-01-03
3,1,2019,SW Appledore,6.477479166666667,2019-01-03
3,1,2020,Fort Weatherhill,6.004444444444444,2020-01-03
3,1,2020,Hurricane Island,5.3117476851851855,2020-01-03
3,2,2003,Schoodic,2.88,2003-02-03
3,2,2014,NW Appledore,4.1448784722222225,2014-02-03
3,2,2015,Baker North,3.396116898148148,2015-02-03
3,2,2015,Baker South,3.7111689814814808,2015-02-03
3,2,2015,Calf Island,2.347771990740741,2015-02-03
3,2,2015,Little Brewster,1.7149421296296297,2015-02-03
3,2,2015,NE Appledore,3.743813657407407,2015-02-03
3,2,2015,NW Appledore,3.6836574074074067,2015-02-03
3,2,2015,SW Appledore,3.4641377314814807,2015-02-03
3,2,2016,Nubble Lighthouse,4.685781250000002,2016-02-03
3,2,2017,Fort Weatherhill,4.696481481481482,2017-02-03
3,2,2017,SW Appledore,5.0483263888888885,2017-02-03
3,2,2018,Fort Weatherhill,3.54605324074074,2018-02-03
3,2,2018,Hurricane Island,2.247893518518519,2018-02-03
3,2,2019,Fort Weatherhill,4.322696759259259,2019-02-03
3,2,2019,Hurricane Island,1.786770833333334,2019-02-03
3,2,2019,Pemaquid,2.6435532407407405,2019-02-03
3,2,2019,SW Appledore,3.505145833333333,2019-02-03
3,2,2020,Hurricane Island,3.824363425925926,2020-02-03
3,3,2003,Schoodic,1.2279166666666665,2003-03-03
3,3,2014,NW Appledore,2.364930555555556,2014-03-03
3,3,2015,Baker North,0.23393518518518477,2015-03-03
3,3,2015,Baker South,0.7063599537037034,2015-03-03
3,3,2015,Calf Island,-0.04653935185185194,2015-03-03
3,3,2015,Little Brewster,-0.19488425925925906,2015-03-03
3,3,2015,NE Appledore,1.430509259259259,2015-03-03
3,3,2015,NW Appledore,1.3050405092592596,2015-03-03
3,3,2015,SW Appledore,1.2891435185185192,2015-03-03
3,3,2016,Nubble Lighthouse,4.330503472222222,2016-03-03
3,3,2017,Fort Weatherhill,4.925439814814815,2017-03-03
3,3,2017,SW Appledore,4.541027777777778,2017-03-03
3,3,2018,Fort Weatherhill,3.8380902777777766,2018-03-03
3,3,2018,Hurricane Island,3.501701388888889,2018-03-03
3,3,2019,Fort Weatherhill,3.8183449074074063,2019-03-03
3,3,2019,Hurricane Island,0.9156597222222227,2019-03-03
3,3,2019,Pemaquid,2.492719907407408,2019-03-03
3,3,2019,SW Appledore,3.017958333333333,2019-03-03
3,3,2020,Hurricane Island,3.2896412037037037,2020-03-03
3,4,2003,Schoodic,1.9133333333333333,2003-04-03
3,4,2014,NW Appledore,2.8712210648148138,2014-04-03
3,4,2015,Baker North,3.2035532407407405,2015-04-03
3,4,2015,Baker South,3.3415682870370365,2015-04-03
3,4,2015,Calf Island,2.881950231481481,2015-04-03
3,4,2015,Little Brewster,3.0755092592592588,2015-04-03
3,4,2015,NE Appledore,3.2080555555555557,2015-04-03
3,4,2015,NW Appledore,3.0953125,2015-04-03
3,4,2015,SW Appledore,3.1439467592592596,2015-04-03
3,4,2016,Nubble Lighthouse,4.487806712962963,2016-04-03
3,4,2017,Fort Weatherhill,4.149733796296296,2017-04-03
3,4,2017,SW Appledore,3.8102395833333333,2017-04-03
3,4,2018,Fort Weatherhill,4.690092592592592,2018-04-03
3,4,2018,Hurricane Island,4.195324074074075,2018-04-03
3,4,2019,Fort Weatherhill,5.786631944444445,2019-04-03
3,4,2019,Hurricane Island,3.0403125000000006,2019-04-03
3,4,2019,Pemaquid,3.5797106481481484,2019-04-03
3,4,2019,SW Appledore,4.106458333333333,2019-04-03
3,4,2020,Hurricane Island,4.3006365740740735,2020-04-03
3,5,2003,Schoodic,3.75,2003-05-03
3,5,2014,NW Appledore,6.235138888888888,2014-05-03
3,5,2015,Baker North,8.043663194444445,2015-05-03
3,5,2015,Baker South,7.888605324074075,2015-05-03
3,5,2015,Calf Island,7.682690972222224,2015-05-03
3,5,2015,Little Brewster,7.934120370370372,2015-05-03
3,5,2015,NE Appledore,7.114386574074074,2015-05-03
3,5,2015,NW Appledore,7.146805555555556,2015-05-03
3,5,2015,SW Appledore,7.320885416666667,2015-05-03
3,5,2016,Nubble Lighthouse,7.938611111111111,2016-05-03
3,5,2017,Fort Weatherhill,10.043969907407408,2017-05-03
3,5,2017,SW Appledore,6.964538194444445,2017-05-03
3,5,2018,Fort Weatherhill,7.150648148148148,2018-05-03
3,5,2018,Hurricane Island,6.2059143518518525,2018-05-03
3,5,2019,Fort Weatherhill,8.994097222222221,2019-05-03
3,5,2019,Hurricane Island,5.541863425925926,2019-05-03
3,5,2019,Pemaquid,6.561342592592593,2019-05-03
3,5,2019,SW Appledore,6.768729166666667,2019-05-03
3,5,2020,Hurricane Island,6.027141203703704,2020-05-03
3,6,2003,Schoodic,7.0008333333333335,2003-06-03
3,6,2014,NW Appledore,11.026203703703704,2014-06-03
3,6,2015,Baker North,9.209965277777778,2015-06-03
3,6,2015,Baker South,9.24162037037037,2015-06-03
3,6,2015,Calf Island,9.819033564814813,2015-06-03
3,6,2015,Little Brewster,9.890324074074075,2015-06-03
3,6,2015,NE Appledore,8.535989583333333,2015-06-03
3,6,2015,NW Appledore,8.526475694444445,2015-06-03
3,6,2015,SW Appledore,8.798761574074073,2015-06-03
3,6,2016,Nubble Lighthouse,12.552824074074074,2016-06-03
3,6,2017,Fort Weatherhill,13.789652777777777,2017-06-03
3,6,2017,Nubble Lighthouse,8.132876157407408,2017-06-03
3,6,2017,SW Appledore,9.426288194444444,2017-06-03
3,6,2018,Fort Weatherhill,14.943379629629629,2018-06-03
3,6,2018,Hurricane Island,9.890578703703705,2018-06-03
3,6,2019,Fort Weatherhill,13.701516203703703,2019-06-03
3,6,2019,Hurricane Island,8.629675925925927,2019-06-03
3,6,2019,Pemaquid,9.972708333333333,2019-06-03
3,6,2019,SW Appledore,10.560270833333334,2019-06-03
3,7,2003,Schoodic,9.336666666666666,2003-07-03
3,7,2014,Baker North,9.47979302832244,2014-07-03
3,7,2014,NW Appledore,11.923101851851852,2014-07-03
3,7,2015,Baker North,13.672291666666666,2015-07-03
3,7,2015,Baker South,14.218373842592593,2015-07-03
3,7,2015,Calf Island,15.899027777777778,2015-07-03
3,7,2015,Little Brewster,16.444826388888888,2015-07-03
3,7,2015,NE Appledore,12.360543981481483,2015-07-03
3,7,2015,NW Appledore,12.971331018518518,2015-07-03
3,7,2015,SW Appledore,13.74740162037037,2015-07-03
3,7,2016,Nubble Lighthouse,9.86837962962963,2016-07-03
3,7,2017,Fort Weatherhill,16.940891203703703,2017-07-03
3,7,2017,Nubble Lighthouse,8.502812500000001,2017-07-03
3,7,2017,SW Appledore,12.508975694444445,2017-07-03
3,7,2018,Fort Weatherhill,18.95119212962963,2018-07-03
3,7,2018,Hurricane Island,12.812222222222223,2018-07-03
3,7,2019,Fort Weatherhill,17.17096064814815,2019-07-03
3,7,2019,Hurricane Island,11.785896597085175,2019-07-03
3,7,2019,Pemaquid,13.119710648148148,2019-07-03
3,7,2019,SW Appledore,13.890437499999999,2019-07-03
3,7,2020,Hurricane Island,12.491965470490632,2020-07-03
3,8,2003,Schoodic,10.782083333333333,2003-08-03
3,8,2013,NW Appledore,16.967743055555555,2013-08-03
3,8,2014,Baker North,16.45262152777778,2014-08-03
3,8,2014,Baker South,23.045106382978723,2014-08-03
3,8,2014,Calf Island,22.52689814814815,2014-08-03
3,8,2014,NE Appledore,14.05236111111111,2014-08-03
3,8,2014,NW Appledore,13.975121527777777,2014-08-03
3,8,2014,SW Appledore,13.736909722222222,2014-08-03
3,8,2015,NE Appledore,14.245688657407408,2015-08-03
3,8,2015,NW Appledore,15.379056712962962,2015-08-03
3,8,2015,SW Appledore,15.806961805555556,2015-08-03
3,8,2016,Nubble Lighthouse,15.42667824074074,2016-08-03
3,8,2017,Fort Weatherhill,18.760844907407407,2017-08-03
3,8,2017,Nubble Lighthouse,12.473090277777777,2017-08-03
3,8,2017,SW Appledore,18.20415625,2017-08-03
3,8,2018,Fort Weatherhill,20.40070601851852,2018-08-03
3,8,2018,Hurricane Island,14.826006944444446,2018-08-03
3,8,2018,Pemaquid,14.294618055555555,2018-08-03
3,8,2019,Fort Weatherhill,20.241701388888888,2019-08-03
3,8,2019,Hurricane Island,13.342376240977535,2019-08-03
3,8,2019,SW Appledore,15.173270833333333,2019-08-03
3,8,2020,Hurricane Island,14.835399168509024,2020-08-03
3,9,2003,Schoodic,11.8225,2003-09-03
3,9,2013,NW Appledore,15.511979166666666,2013-09-03
3,9,2014,Baker North,17.506429398148146,2014-09-03
3,9,2014,Baker South,11.756348379629628,2014-09-03
3,9,2014,Calf Island,11.527123842592593,2014-09-03
3,9,2014,NE Appledore,13.04042824074074,2014-09-03
3,9,2014,NW Appledore,14.75548611111111,2014-09-03
3,9,2014,SW Appledore,14.446383101851852,2014-09-03
3,9,2015,Nubble Lighthouse,14.737060185185186,2015-09-03
3,9,2016,Fort Weatherhill,21.409583333333334,2016-09-03
3,9,2016,SW Appledore,16.151319444444443,2016-09-03
3,9,2017,Hurricane Island,13.130810185185185,2017-09-03
3,9,2017,Nubble Lighthouse,11.560491898148149,2017-09-03
3,9,2018,Fort Weatherhill,20.583020833333332,2018-09-03
3,9,2018,Hurricane Island,15.551481481481481,2018-09-03
3,9,2018,Pemaquid,15.670162037037036,2018-09-03
3,9,2018,SW Appledore,18.027229166666668,2018-09-03
3,9,2019,Fort Weatherhill,20.017280092592593,2019-09-03
3,9,2019,Hurricane Island,13.831708674077634,2019-09-03
3,10,2002,Schoodic,12.935833333333333,2002-10-03
3,10,2013,NW Appledore,14.227216435185184,2013-10-03
3,10,2014,Baker North,15.242598379629632,2014-10-03
3,10,2014,Baker South,15.378605324074075,2014-10-03
3,10,2014,Calf Island,15.731840277777778,2014-10-03
3,10,2014,Little Brewster,15.586631944444443,2014-10-03
3,10,2014,NE Appledore,15.003599537037037,2014-10-03
3,10,2014,NW Appledore,14.843269675925926,2014-10-03
3,10,2014,SW Appledore,14.928020833333333,2014-10-03
3,10,2015,Nubble Lighthouse,13.6428125,2015-10-03
3,10,2016,Fort Weatherhill,18.618090277777778,2016-10-03
3,10,2016,SW Appledore,15.271972222222223,2016-10-03
3,10,2017,Hurricane Island,13.611979166666668,2017-10-03
3,10,2018,Fort Weatherhill,19.478159722222223,2018-10-03
3,10,2018,Hurricane Island,14.035972222222224,2018-10-03
3,10,2018,Pemaquid,14.718645833333332,2018-10-03
3,10,2018,SW Appledore,15.66425,2018-10-03
3,10,2019,Fort Weatherhill,18.348923611111108,2019-10-03
3,10,2019,Hurricane Island,12.68877314814815,2019-10-03
3,11,2002,Schoodic,10.17375,2002-11-03
3,11,2013,NW Appledore,10.895480324074073,2013-11-03
3,11,2014,Baker North,10.822390046296295,2014-11-03
3,11,2014,Baker South,11.322118055555555,2014-11-03
3,11,2014,Calf Island,10.964681712962962,2014-11-03
3,11,2014,Little Brewster,10.754293981481482,2014-11-03
3,11,2014,NE Appledore,11.344733796296298,2014-11-03
3,11,2014,NW Appledore,11.284895833333334,2014-11-03
3,11,2014,SW Appledore,11.162123842592592,2014-11-03
3,11,2015,Nubble Lighthouse,10.051423611111112,2015-11-03
3,11,2016,Fort Weatherhill,15.37369212962963,2016-11-03
3,11,2016,SW Appledore,12.07429861111111,2016-11-03
3,11,2017,Fort Weatherhill,16.795902777777776,2017-11-03
3,11,2017,Hurricane Island,12.728402777777779,2017-11-03
3,11,2018,Fort Weatherhill,13.872141203703704,2018-11-03
3,11,2018,Hurricane Island,10.932685185185187,2018-11-03
3,11,2018,Pemaquid,10.397280092592593,2018-11-03
3,11,2018,SW Appledore,10.841916666666666,2018-11-03
3,11,2019,Fort Weatherhill,14.844166666666666,2019-11-03
3,11,2019,Hurricane Island,11.595891203703705,2019-11-03
3,12,2002,Schoodic,7.170833333333333,2002-12-03
3,12,2013,NW Appledore,7.733263888888891,2013-12-03
3,12,2014,Baker North,8.651041666666666,2014-12-03
3,12,2014,Baker South,8.862094907407407,2014-12-03
3,12,2014,Calf Island,8.093541666666667,2014-12-03
3,12,2014,Little Brewster,7.688368055555557,2014-12-03
3,12,2014,NE Appledore,9.524756944444443,2014-12-03
3,12,2014,NW Appledore,9.376417824074075,2014-12-03
3,12,2014,SW Appledore,9.45872685185185,2014-12-03
3,12,2015,Nubble Lighthouse,8.219722222222224,2015-12-03
3,12,2016,Fort Weatherhill,10.501875,2016-12-03
3,12,2016,SW Appledore,9.601246527777779,2016-12-03
3,12,2017,Fort Weatherhill,12.065416666666666,2017-12-03
3,12,2017,Hurricane Island,9.04576388888889,2017-12-03
3,12,2018,Fort Weatherhill,9.839537037037037,2018-12-03
3,12,2018,Hurricane Island,7.435208333333334,2018-12-03
3,12,2018,Pemaquid,7.357662037037037,2018-12-03
3,12,2018,SW Appledore,7.880145833333333,2018-12-03
3,12,2019,Fort Weatherhill,9.615648148148148,2019-12-03
3,12,2019,Hurricane Island,6.807523148148149,2019-12-03
4,1,2003,Schoodic,5.099166666666666,2003-01-04
4,1,2014,NW Appledore,4.634890046296296,2014-01-04
4,1,2015,Baker North,6.052390046296296,2015-01-04
4,1,2015,Baker South,6.170214120370369,2015-01-04
4,1,2015,Calf Island,5.357708333333334,2015-01-04
4,1,2015,Little Brewster,4.94693287037037,2015-01-04
4,1,2015,NE Appledore,7.071006944444444,2015-01-04
4,1,2015,NW Appledore,6.622858796296296,2015-01-04
4,1,2015,SW Appledore,6.558113425925925,2015-01-04
4,1,2016,Nubble Lighthouse,7.37170138888889,2016-01-04
4,1,2017,Fort Weatherhill,6.922858796296295,2017-01-04
4,1,2017,SW Appledore,7.996899305555555,2017-01-04
4,1,2018,Fort Weatherhill,5.211261574074074,2018-01-04
4,1,2018,Hurricane Island,3.8971064814814818,2018-01-04
4,1,2019,Fort Weatherhill,7.547812500000001,2019-01-04
4,1,2019,Hurricane Island,4.536840277777778,2019-01-04
4,1,2019,Pemaquid,4.562025462962963,2019-01-04
4,1,2019,SW Appledore,6.293229166666666,2019-01-04
4,1,2020,Fort Weatherhill,6.4562384259259264,2020-01-04
4,1,2020,Hurricane Island,5.395543981481481,2020-01-04
4,2,2003,Schoodic,3.2870833333333334,2003-02-04
4,2,2014,NW Appledore,4.059809027777778,2014-02-04
4,2,2015,Baker North,2.804259259259259,2015-02-04
4,2,2015,Baker South,3.1519849537037032,2015-02-04
4,2,2015,Calf Island,1.8603067129629631,2015-02-04
4,2,2015,Little Brewster,1.464803240740741,2015-02-04
4,2,2015,NE Appledore,3.875237268518518,2015-02-04
4,2,2015,NW Appledore,3.738420138888888,2015-02-04
4,2,2015,SW Appledore,3.7723668981481473,2015-02-04
4,2,2016,Nubble Lighthouse,4.801267361111112,2016-02-04
4,2,2017,Fort Weatherhill,4.553518518518518,2017-02-04
4,2,2017,SW Appledore,5.182663194444444,2017-02-04
4,2,2018,Fort Weatherhill,3.542407407407407,2018-02-04
4,2,2018,Hurricane Island,2.3985416666666675,2018-02-04
4,2,2019,Fort Weatherhill,4.529583333333333,2019-02-04
4,2,2019,Hurricane Island,1.811215277777779,2019-02-04
4,2,2019,Pemaquid,3.101122685185185,2019-02-04
4,2,2019,SW Appledore,3.514,2019-02-04
4,2,2020,Hurricane Island,3.8376736111111107,2020-02-04
4,3,2003,Schoodic,1.2533333333333332,2003-03-04
4,3,2014,NW Appledore,2.4824305555555557,2014-03-04
4,3,2015,Baker North,0.3252025462962958,2015-03-04
4,3,2015,Baker South,0.269936342592592,2015-03-04
4,3,2015,Calf Island,0.5815277777777773,2015-03-04
4,3,2015,Little Brewster,0.034953703703703695,2015-03-04
4,3,2015,NE Appledore,1.7944328703703696,2015-03-04
4,3,2015,NW Appledore,1.4275462962962973,2015-03-04
4,3,2015,SW Appledore,1.5068750000000013,2015-03-04
4,3,2016,Nubble Lighthouse,3.8989525462962953,2016-03-04
4,3,2017,Fort Weatherhill,4.802835648148148,2017-03-04
4,3,2017,SW Appledore,4.493722222222222,2017-03-04
4,3,2018,Fort Weatherhill,3.8337152777777765,2018-03-04
4,3,2018,Hurricane Island,3.627430555555556,2018-03-04
4,3,2019,Fort Weatherhill,3.8096527777777767,2019-03-04
4,3,2019,Hurricane Island,0.9224999999999998,2019-03-04
4,3,2019,Pemaquid,2.1330092592592584,2019-03-04
4,3,2019,SW Appledore,3.1373333333333333,2019-03-04
4,3,2020,Hurricane Island,3.4553240740740745,2020-03-04
4,4,2003,Schoodic,1.7733333333333332,2003-04-04
4,4,2014,NW Appledore,2.9462268518518506,2014-04-04
4,4,2015,Baker North,3.472077546296296,2015-04-04
4,4,2015,Baker South,3.6214756944444435,2015-04-04
4,4,2015,Calf Island,3.147060185185185,2015-04-04
4,4,2015,Little Brewster,3.31349537037037,2015-04-04
4,4,2015,NE Appledore,3.4579861111111105,2015-04-04
4,4,2015,NW Appledore,3.3906018518518515,2015-04-04
4,4,2015,SW Appledore,3.353333333333333,2015-04-04
4,4,2016,Nubble Lighthouse,4.242228009259259,2016-04-04
4,4,2017,Fort Weatherhill,4.156770833333333,2017-04-04
4,4,2017,SW Appledore,3.8327881944444444,2017-04-04
4,4,2018,Fort Weatherhill,4.8565046296296295,2018-04-04
4,4,2018,Hurricane Island,4.229791666666668,2018-04-04
4,4,2019,Fort Weatherhill,5.8807175925925925,2019-04-04
4,4,2019,Hurricane Island,2.9920949074074077,2019-04-04
4,4,2019,Pemaquid,3.6037847222222226,2019-04-04
4,4,2019,SW Appledore,4.065270833333333,2019-04-04
4,4,2020,Hurricane Island,4.381192129629629,2020-04-04
4,5,2003,Schoodic,3.9787500000000002,2003-05-04
4,5,2014,NW Appledore,6.735271990740741,2014-05-04
4,5,2015,Baker North,7.249739583333334,2015-05-04
4,5,2015,Baker South,7.920370370370371,2015-05-04
4,5,2015,Calf Island,7.787361111111113,2015-05-04
4,5,2015,Little Brewster,8.250324074074074,2015-05-04
4,5,2015,NE Appledore,6.936371527777778,2015-05-04
4,5,2015,NW Appledore,7.56322337962963,2015-05-04
4,5,2015,SW Appledore,7.748576388888889,2015-05-04
4,5,2016,Nubble Lighthouse,7.469722222222223,2016-05-04
4,5,2017,Fort Weatherhill,10.058136574074075,2017-05-04
4,5,2017,SW Appledore,7.324666666666666,2017-05-04
4,5,2018,Fort Weatherhill,7.1784490740740745,2018-05-04
4,5,2018,Hurricane Island,6.52457175925926,2018-05-04
4,5,2019,Fort Weatherhill,9.219016203703704,2019-05-04
4,5,2019,Hurricane Island,5.592002314814815,2019-05-04
4,5,2019,Pemaquid,6.338819444444444,2019-05-04
4,5,2019,SW Appledore,6.800604166666667,2019-05-04
4,5,2020,Hurricane Island,6.197280092592593,2020-05-04
4,6,2003,Schoodic,6.79875,2003-06-04
4,6,2014,NW Appledore,11.716082175925925,2014-06-04
4,6,2015,Baker North,9.328061342592592,2015-06-04
4,6,2015,Baker South,9.455422453703704,2015-06-04
4,6,2015,Calf Island,9.839386574074073,2015-06-04
4,6,2015,Little Brewster,10.215763888888889,2015-06-04
4,6,2015,NE Appledore,8.92795138888889,2015-06-04
4,6,2015,NW Appledore,8.907974537037036,2015-06-04
4,6,2015,SW Appledore,9.056678240740741,2015-06-04
4,6,2016,Nubble Lighthouse,12.651851851851852,2016-06-04
4,6,2017,Fort Weatherhill,13.67738425925926,2017-06-04
4,6,2017,Nubble Lighthouse,7.892679398148149,2017-06-04
4,6,2017,SW Appledore,9.241208333333333,2017-06-04
4,6,2018,Fort Weatherhill,14.788321759259258,2018-06-04
4,6,2018,Hurricane Island,9.936909722222223,2018-06-04
4,6,2019,Fort Weatherhill,13.757152777777778,2019-06-04
4,6,2019,Hurricane Island,8.589837962962964,2019-06-04
4,6,2019,Pemaquid,8.318159722222221,2019-06-04
4,6,2019,SW Appledore,10.595625,2019-06-04
4,7,2003,Schoodic,8.91625,2003-07-04
4,7,2014,Baker North,14.891493055555554,2014-07-04
4,7,2014,NW Appledore,10.630578703703703,2014-07-04
4,7,2015,Baker North,15.216724537037038,2015-07-04
4,7,2015,Baker South,15.284207175925927,2015-07-04
4,7,2015,Calf Island,14.724768518518518,2015-07-04
4,7,2015,Little Brewster,16.22221064814815,2015-07-04
4,7,2015,NE Appledore,12.168628472222222,2015-07-04
4,7,2015,NW Appledore,13.483582175925925,2015-07-04
4,7,2015,SW Appledore,13.772899305555555,2015-07-04
4,7,2016,Nubble Lighthouse,9.589340277777778,2016-07-04
4,7,2017,Fort Weatherhill,16.984479166666667,2017-07-04
4,7,2017,Nubble Lighthouse,9.37453125,2017-07-04
4,7,2017,SW Appledore,11.863670138888889,2017-07-04
4,7,2018,Fort Weatherhill,18.00173611111111,2018-07-04
4,7,2018,Hurricane Island,12.944810874704492,2018-07-04
4,7,2019,Fort Weatherhill,17.599282407407408,2019-07-04
4,7,2019,Hurricane Island,11.781427484971505,2019-07-04
4,7,2019,Pemaquid,13.401030092592592,2019-07-04
4,7,2019,SW Appledore,14.292916666666667,2019-07-04
4,7,2020,Hurricane Island,12.438339745556867,2020-07-04
4,8,2003,Schoodic,10.457083333333333,2003-08-04
4,8,2013,NW Appledore,16.292795138888888,2013-08-04
4,8,2014,Baker North,17.11904513888889,2014-08-04
4,8,2014,Baker South,23.22081699346405,2014-08-04
4,8,2014,Calf Island,22.482065972222223,2014-08-04
4,8,2014,NE Appledore,14.078715277777778,2014-08-04
4,8,2014,NW Appledore,13.656510416666666,2014-08-04
4,8,2014,SW Appledore,13.836631944444445,2014-08-04
4,8,2015,NE Appledore,13.579097222222222,2015-08-04
4,8,2015,NW Appledore,15.212291666666667,2015-08-04
4,8,2015,SW Appledore,14.900960648148148,2015-08-04
4,8,2016,Nubble Lighthouse,14.173333333333334,2016-08-04
4,8,2017,Fort Weatherhill,18.982800925925925,2017-08-04
4,8,2017,Nubble Lighthouse,11.681180555555555,2017-08-04
4,8,2017,SW Appledore,17.585961805555556,2017-08-04
